FlightDate,DayOfWeek,WeekOfYear,DaysToFlight,Class,AvailableCapacity,CASKValue,TargetRevenue,IsHoliday,priceCompetitor2,priceCompetitor2,priceCompetitor3,Price
43311,2,31,30,80,137,0.025596986,5606,0,120.76,0,110.17,111.7149975
43311,2,31,25,80,134,0.025596986,5606,0,119.46,0,108.01,114.157142
43311,2,31,16,69,130,0.025596986,5606,0,118.81,0,61.56,116.0407217
43311,2,31,14,69,127,0.025596986,5606,0,118.81,0,61.56,115.5408501
43311,2,31,12,69,116,0.025596986,5606,0,125.51,0,87.49,116.445011
43311,2,31,11,85,115,0.025596986,5606,0,125.51,0,87.49,114.3138301
43311,2,31,11,69,107,0.025596986,5606,0,125.51,0,87.49,115.6376065
43311,2,31,10,85,106,0.025596986,5606,0,125.51,0,87.49,113.1289039
43311,2,31,9,85,102,0.025596986,5606,0,125.51,0,87.49,112.3474915
43311,2,31,7,85,101,0.025596986,5606,0,125.51,0,0,109.2158597
43311,2,31,6,69,90,0.025596986,5606,0,124.65,0,112.33,111.6610996
43311,2,31,6,85,84,0.025596986,5606,0,124.65,0,112.33,108.4354337
43311,2,31,5,69,70,0.025596986,5606,0,163.1,0,0,109.6016515
43311,2,31,4,80,64,0.025596986,5606,0,0,0,0,115.4007753
43311,2,31,3,80,58,0.025596986,5606,0,0,0,0,120.5894481
43311,2,31,2,69,53,0.025596986,5606,0,0,0,0,120.3913111
43311,2,31,2,80,51,0.025596986,5606,0,0,0,0,123.4154153
43311,2,31,1,69,50,0.025596986,5606,0,0,0,0,125.5381559
43312,3,31,50,86,179,0.025596986,5606,0,117.95,170,106.93,124.5041617
43312,3,31,40,80,173,0.025596986,5606,0,123.35,170,85.33,119.8068244
43312,3,31,35,80,169,0.025596986,5606,0,123.35,170,85.33,116.9561402
43312,3,31,33,69,158,0.025596986,5606,0,120.76,170,108.01,113.2884561
43312,3,31,29,86,148,0.025596986,5606,0,120.76,170,108.01,110.1215783
43312,3,31,27,80,141,0.025596986,5606,0,118.81,170,58.32,111.1946255
43312,3,31,22,80,132,0.025596986,5606,0,118.81,170,58.32,115.911955
43312,3,31,19,80,129,0.025596986,5606,0,123.35,200,60.48,120.9091704
43312,3,31,18,80,128,0.025596986,5606,0,123.35,200,60.48,125.2631227
43312,3,31,17,80,119,0.025596986,5606,0,123.35,200,60.48,131.3135836
43312,3,31,15,80,113,0.025596986,5606,0,123.35,200,60.48,131.2579785
43312,3,31,14,69,112,0.025596986,5606,0,123.35,200,60.48,127.8493181
43312,3,31,13,69,110,0.025596986,5606,0,126.37,170,61.56,124.7302733
43312,3,31,12,69,105,0.025596986,5606,0,126.37,170,61.56,124.1485003
43312,3,31,10,69,100,0.025596986,5606,0,126.37,170,61.56,120.4083179
43312,3,31,8,69,98,0.025596986,5606,0,126.37,170,61.56,117.2598447
43312,3,31,7,69,93,0.025596986,5606,0,126.37,170,61.56,118.1361492
43312,3,31,6,69,90,0.025596986,5606,0,0,170,0,119.2407396
43312,3,31,5,80,75,0.025596986,5606,0,0,170,0,120.6102005
43312,3,31,2,69,64,0.025596986,5606,0,0,170,0,119.3124168
43312,3,31,1,69,60,0.025596986,5606,0,0,170,0,120.5553744
43312,3,31,1,80,39,0.025596986,5606,0,0,170,0,121.1518031
43312,3,31,0,69,32,0.025596986,5606,0,0,170,0,119.5609947
43329,6,33,60,75,180,0.026398811,8025,0,250.81,0,193.34,146.8961536
43329,6,33,40,76,172,0.026398811,8025,0,286.45,0,158.78,173.8482263
43329,6,33,38,76,171,0.026398811,8025,0,286.45,0,158.78,200.8315733
43329,6,33,36,76,168,0.026398811,8025,0,286.45,0,158.78,227.6143612
43329,6,33,35,76,167,0.026398811,8025,0,286.45,0,158.78,256.10073
43329,6,33,32,76,166,0.026398811,8025,0,252.97,0,220.35,254.1692869
43329,6,33,29,77,160,0.026398811,8025,0,252.97,0,220.35,250.2747318
43329,6,33,27,77,156,0.026398811,8025,0,300.5,0,166.34,244.6977875
43329,6,33,25,77,153,0.026398811,8025,0,300.5,0,166.34,243.4845127
43329,6,33,25,76,152,0.026398811,8025,0,300.5,0,166.34,241.8776085
43329,6,33,24,77,150,0.026398811,8025,0,300.5,0,166.34,236.0277187
43329,6,33,23,77,148,0.026398811,8025,0,300.5,0,0,236.4514389
43329,6,33,22,77,146,0.026398811,8025,0,0,0,0,235.8107247
43329,6,33,20,78,140,0.026398811,8025,0,0,0,0,228.7543607
43329,6,33,19,77,136,0.026398811,8025,0,0,0,0,222.5737855
43329,6,33,18,77,131,0.026398811,8025,0,0,0,0,223.5440399
43329,6,33,17,77,129,0.026398811,8025,0,0,0,0,222.6987426
43329,6,33,16,77,125,0.026398811,8025,0,0,0,0,223.8514433
43329,6,33,15,77,124,0.026398811,8025,0,311.08,0,203.13,223.3404333
43329,6,33,15,76,121,0.026398811,8025,0,311.08,0,203.13,231.1831548
43329,6,33,14,76,119,0.026398811,8025,0,311.08,0,203.13,235.3851263
43329,6,33,13,76,117,0.026398811,8025,0,218.84,0,237.87,239.138872
43329,6,33,12,75,116,0.026398811,8025,0,218.84,0,237.87,242.0103059
43329,6,33,5,75,85,0.026398811,8025,0,455.61,0,203.07,255.9338875
43329,6,33,4,75,84,0.026398811,8025,0,455.61,0,203.07,260.9411413
43329,6,33,4,76,81,0.026398811,8025,0,455.61,0,203.07,261.8748448
43329,6,33,1,77,46,0.026398811,8025,0,455.61,0,203.07,258.3761867
43330,7,33,61,75,180,0.026398811,8025,0,300.28,0,223.59,265.5441751
43330,7,33,58,72,179,0.026398811,8025,0,300.28,0,223.59,264.8452329
43330,7,33,58,75,177,0.026398811,8025,0,300.28,0,223.59,264.1816029
43330,7,33,51,76,173,0.026398811,8025,0,344.57,0,214.95,260.0139056
43330,7,33,50,76,172,0.026398811,8025,0,0,0,214.95,261.0384389
43330,7,33,48,75,171,0.026398811,8025,0,291.21,0,160.94,253.0083854
43330,7,33,47,75,168,0.026398811,8025,0,291.21,0,160.94,245.6781522
43330,7,33,41,76,163,0.026398811,8025,0,0,0,166.34,234.18845
43330,7,33,22,78,155,0.026398811,8025,0,0,0,0,232.9375406
43330,7,33,21,77,137,0.026398811,8025,0,0,0,0,235.759049
43330,7,33,20,77,136,0.026398811,8025,0,0,0,0,239.2821842
43330,7,33,16,75,128,0.026398811,8025,0,317.56,0,235.2,247.1756856
43330,7,33,15,75,127,0.026398811,8025,0,317.56,0,235.2,259.396761
43330,7,33,14,75,126,0.026398811,8025,0,317.56,0,235.2,269.8378033
43330,7,33,11,75,118,0.026398811,8025,0,278.46,0,260.31,274.0066282
43330,7,33,10,75,116,0.026398811,8025,0,278.46,0,260.31,278.8060607
43330,7,33,6,76,109,0.026398811,8025,0,0,0,279.76,273.0938308
43330,7,33,5,76,106,0.026398811,8025,0,422.34,0,279.76,266.7986252
43330,7,33,4,76,79,0.026398811,8025,0,422.34,0,279.76,261.7977623
43330,7,33,3,76,75,0.026398811,8025,0,422.34,0,279.76,260.4265759
43330,7,33,2,76,59,0.026398811,8025,0,422.34,0,279.76,254.7180572
43330,7,33,1,75,40,0.026398811,8025,0,422.34,0,279.76,258.9252789
43330,7,33,0,89,18,0.026398811,8025,0,0,0,0,279.2438415
43331,1,34,59,72,180,0.026398811,8025,0,300.28,340,226.83,283.5421518
43331,1,34,57,72,178,0.026398811,8025,0,300.28,340,226.83,287.1091007
43331,1,34,49,76,169,0.026398811,8025,0,245.19,430,225.75,287.2888545
43331,1,34,46,76,167,0.026398811,8025,0,288.4,340,181.46,282.2470214
43331,1,34,33,76,163,0.026398811,8025,0,255.78,340,199.83,263.0006555
43331,1,34,30,77,153,0.026398811,8025,0,255.78,340,199.83,253.6768992
43331,1,34,29,77,152,0.026398811,8025,0,255.78,340,199.83,244.126253
43331,1,34,28,76,151,0.026398811,8025,0,255.78,340,199.83,244.4034317
43331,1,34,24,77,144,0.026398811,8025,0,0,340,0,238.1447698
43331,1,34,23,77,135,0.026398811,8025,0,0,340,0,232.8688946
43331,1,34,22,77,133,0.026398811,8025,0,0,340,0,231.9616625
43331,1,34,20,77,130,0.026398811,8025,0,0,340,0,233.5582071
43331,1,34,19,76,114,0.026398811,8025,0,0,340,0,232.6039875
43331,1,34,18,75,112,0.026398811,8025,0,0,340,0,245.4880683
43331,1,34,15,75,106,0.026398811,8025,0,317.56,340,267.27,253.8044918
43331,1,34,13,72,102,0.026398811,8025,0,274.79,340,288.66,266.9852368
43331,1,34,12,72,98,0.026398811,8025,0,274.79,340,288.66,280.3351228
43331,1,34,11,72,95,0.026398811,8025,0,274.79,340,288.66,292.4590881
43331,1,34,9,66,81,0.026398811,8025,0,274.79,340,288.66,302.8497342
43331,1,34,6,75,80,0.026398811,8025,0,463.6,340,317.56,304.9734481
43331,1,34,6,72,76,0.026398811,8025,0,463.6,340,317.56,307.7434518
43331,1,34,5,72,74,0.026398811,8025,0,463.6,340,317.56,304.690702
43331,1,34,3,72,53,0.026398811,8025,0,463.6,340,317.56,306.5900716
43331,1,34,3,75,52,0.026398811,8025,0,463.6,340,317.56,297.1563634
43331,1,34,2,75,49,0.026398811,8025,0,463.6,340,317.56,298.542183
43331,1,34,1,72,23,0.026398811,8025,0,463.6,340,317.56,294.6568663
43331,1,34,1,66,13,0.026398811,8025,0,463.6,340,317.56,294.9258699
43332,2,34,61,76,180,0.026398811,8025,0,250.81,0,223.59,268.6578475
43332,2,34,60,75,172,0.026398811,8025,0,250.81,0,223.59,252.2986701
43332,2,34,59,76,166,0.026398811,8025,0,250.81,0,223.59,240.5858693
43332,2,34,56,75,162,0.026398811,8025,0,250.81,0,223.59,231.4609477
43332,2,34,44,76,151,0.026398811,8025,0,240.87,0,158.78,221.4573913
43332,2,34,39,76,146,0.026398811,8025,0,239.36,0,135.02,230.2540143
43332,2,34,35,76,142,0.026398811,8025,0,239.36,0,135.02,240.6702866
43332,2,34,33,76,141,0.026398811,8025,0,252.97,0,169.58,245.926881
43332,2,34,32,76,139,0.026398811,8025,0,252.97,0,169.58,248.8306881
43332,2,34,29,77,133,0.026398811,8025,0,252.97,0,169.58,245.6619201
43332,2,34,25,77,125,0.026398811,8025,0,0,0,0,244.2083285
43332,2,34,24,76,116,0.026398811,8025,0,0,0,0,243.27584
43332,2,34,24,77,110,0.026398811,8025,0,0,0,0,238.4328493
43332,2,34,22,76,108,0.026398811,8025,0,0,0,0,236.7381183
43332,2,34,21,75,107,0.026398811,8025,0,0,0,0,247.7914464
43332,2,34,21,76,101,0.026398811,8025,0,0,0,0,250.8805321
43332,2,34,10,72,86,0.026398811,8025,0,271.76,0,247.35,254.1914943
43332,2,34,7,66,78,0.026398811,8025,0,271.76,0,247.35,257.8729237
43332,2,34,6,75,72,0.026398811,8025,0,366.6,0,240.87,264.6548396
43332,2,34,4,75,60,0.026398811,8025,0,366.6,0,240.87,265.9886003
43332,2,34,4,76,56,0.026398811,8025,0,366.6,0,240.87,269.6560982
43332,2,34,3,75,51,0.026398811,8025,0,366.6,0,240.87,271.2527139
43332,2,34,2,75,38,0.026398811,8025,0,366.6,0,240.87,278.3968158
43332,2,34,0,89,16,0.026398811,8025,0,0,0,0,292.4511913
43333,3,34,54,77,178,0.026398811,8025,0,240.87,420,192.26,276.6142573
43333,3,34,46,76,166,0.026398811,8025,0,244.11,330,119.89,275.6652045
43333,3,34,41,76,163,0.026398811,8025,0,286.45,330,135.02,264.1274886
43333,3,34,40,76,158,0.026398811,8025,0,255.35,330,135.02,258.3336927
43333,3,34,33,77,155,0.026398811,8025,0,251.02,330,166.34,235.059872
43333,3,34,31,77,146,0.026398811,8025,0,251.02,330,166.34,238.00463
43333,3,34,29,77,144,0.026398811,8025,0,251.02,330,166.34,229.290517
43333,3,34,28,77,141,0.026398811,8025,0,251.02,330,166.34,229.9609063
43333,3,34,25,81,131,0.026398811,8025,0,0,330,0,216.9961913
43333,3,34,24,78,126,0.026398811,8025,0,0,330,0,208.7820784
43333,3,34,24,77,115,0.026398811,8025,0,0,330,0,209.9929587
43333,3,34,23,77,107,0.026398811,8025,0,0,330,0,212.7403239
43333,3,34,22,76,103,0.026398811,8025,0,0,330,0,211.9610316
43333,3,34,22,75,98,0.026398811,8025,0,0,330,0,225.030236
43333,3,34,21,76,95,0.026398811,8025,0,0,330,0,232.5917924
43333,3,34,20,75,92,0.026398811,8025,0,0,330,0,239.2639172
43333,3,34,16,72,78,0.026398811,8025,0,311.08,330,203.13,251.333497
43333,3,34,15,72,73,0.026398811,8025,0,311.08,330,203.13,268.9602485
43333,3,34,14,72,72,0.026398811,8025,0,311.08,330,0,275.8899698
43333,3,34,13,72,70,0.026398811,8025,0,332.69,330,248.43,294.525608
43333,3,34,7,72,62,0.026398811,8025,0,332.69,330,248.43,303.052599
43333,3,34,4,72,59,0.026398811,8025,0,366.6,330,165.26,307.9911317
43333,3,34,3,66,55,0.026398811,8025,0,366.6,330,165.26,313.1338771
43333,3,34,2,75,54,0.026398811,8025,0,366.6,330,165.26,312.0023509
43333,3,34,1,72,39,0.026398811,8025,0,366.6,330,165.26,306.6796101
43333,3,34,1,66,30,0.026398811,8025,0,366.6,330,165.26,312.222157
43333,3,34,1,83,24,0.026398811,8025,0,366.6,330,165.26,318.5357618
43333,3,34,0,83,22,0.026398811,8025,0,0,330,0,330.5937703
43334,4,34,56,76,180,0.026398811,8025,0,293.37,330,226.83,316.639638
43334,4,34,54,76,177,0.026398811,8025,0,288.4,330,190.1,303.633581
43334,4,34,44,76,166,0.026398811,8025,0,293.37,330,151.22,287.0260276
43334,4,34,42,76,163,0.026398811,8025,0,293.37,330,151.22,269.6578013
43334,4,34,40,76,160,0.026398811,8025,0,305.68,330,199.83,240.9285468
43334,4,34,38,76,159,0.026398811,8025,0,305.68,330,199.83,243.7276549
43334,4,34,36,75,154,0.026398811,8025,0,305.68,330,199.83,246.26584
43334,4,34,36,76,152,0.026398811,8025,0,305.68,330,199.83,243.4284577
43334,4,34,32,75,145,0.026398811,8025,0,302.87,330,197.66,249.7456282
43334,4,34,29,75,143,0.026398811,8025,0,302.87,330,197.66,256.3635991
43334,4,34,28,75,142,0.026398811,8025,0,302.87,330,0,261.7478503
43334,4,34,27,75,136,0.026398811,8025,0,0,330,0,268.6941521
43334,4,34,24,75,134,0.026398811,8025,0,0,330,0,275.4242555
43334,4,34,23,75,132,0.026398811,8025,0,0,330,0,273.9759502
43334,4,34,22,75,131,0.026398811,8025,0,0,330,0,273.793302
43334,4,34,21,75,128,0.026398811,8025,0,0,330,0,273.4657375
43334,4,34,20,72,114,0.026398811,8025,0,319.29,330,235.2,271.4242606
43334,4,34,20,75,111,0.026398811,8025,0,319.29,330,235.2,273.4170831
43334,4,34,19,72,110,0.026398811,8025,0,319.29,330,235.2,278.4813043
43334,4,34,11,75,97,0.026398811,8025,0,392.09,330,286.24,278.6655981
43334,4,34,9,75,95,0.026398811,8025,0,392.09,330,286.24,278.4138048
43334,4,34,8,75,83,0.026398811,8025,0,392.09,330,286.24,275.5626444
43334,4,34,6,75,71,0.026398811,8025,0,430.55,330,203.07,272.3697468
43334,4,34,5,72,67,0.026398811,8025,0,430.55,330,203.07,272.4788784
43334,4,34,5,75,65,0.026398811,8025,0,430.55,330,203.07,269.8593012
43334,4,34,4,72,63,0.026398811,8025,0,430.55,330,203.07,280.2349055
43334,4,34,4,75,62,0.026398811,8025,0,430.55,330,203.07,286.932273
43334,4,34,3,72,58,0.026398811,8025,0,430.55,330,203.07,295.2927489
43334,4,34,2,66,56,0.026398811,8025,0,430.55,330,203.07,302.0532817
43334,4,34,2,72,44,0.026398811,8025,0,430.55,330,203.07,311.1888783
43334,4,34,1,89,34,0.026398811,8025,0,430.55,330,203.07,320.8932295
43334,4,34,1,66,30,0.026398811,8025,0,430.55,330,203.07,323.7195563
43334,4,34,0,89,27,0.026398811,8025,0,0,330,0,326.8513303
43335,5,34,47,72,178,0.026398811,8025,0,389.29,420,191.18,319.9768875
43335,5,34,46,72,175,0.026398811,8025,0,389.29,420,191.18,316.3756443
43335,5,34,45,72,173,0.026398811,8025,0,389.29,420,191.18,299.316386
43335,5,34,44,72,165,0.026398811,8025,0,389.29,420,191.18,299.3174616
43335,5,34,43,72,161,0.026398811,8025,0,389.29,420,191.18,293.0868897
43335,5,34,41,72,156,0.026398811,8025,0,411.75,420,231.15,289.1493728
43335,5,34,39,75,148,0.026398811,8025,0,411.75,420,231.15,285.8333166
43335,5,34,36,72,134,0.026398811,8025,0,411.75,420,231.15,291.6546442
43335,5,34,35,66,129,0.026398811,8025,0,411.75,420,231.15,288.9535447
43335,5,34,35,72,126,0.026398811,8025,0,411.75,420,231.15,290.9427496
43335,5,34,30,66,118,0.026398811,8025,0,408.51,420,260.31,295.9471527
43335,5,34,27,66,114,0.026398811,8025,0,0,420,0,306.2063388
43335,5,34,10,75,98,0.026398811,8025,0,400.95,330,411.54,303.6598655
43335,5,34,10,72,92,0.026398811,8025,0,400.95,330,411.54,306.9624332
43335,5,34,9,66,69,0.026398811,8025,0,400.95,330,411.54,308.8646607
43335,5,34,8,72,68,0.026398811,8025,0,400.95,330,411.54,308.5480043
43335,5,34,7,66,54,0.026398811,8025,0,400.95,330,411.54,308.725784
43335,5,34,5,89,53,0.026398811,8025,0,430.55,330,521.71,325.7472428
43335,5,34,3,89,48,0.026398811,8025,0,430.55,330,521.71,334.7480865
43335,5,34,2,89,45,0.026398811,8025,0,430.55,330,521.71,342.9786669
43335,5,34,1,89,44,0.026398811,8025,0,430.55,330,521.71,351.3750435
43335,5,34,1,66,43,0.026398811,8025,0,430.55,330,521.71,351.6752393
43335,5,34,0,66,32,0.026398811,8025,0,0,330,0,340.4607577
43336,6,34,58,66,177,0.026398811,8025,1,404.62,0,288.4,327.2967641
43336,6,34,55,66,169,0.026398811,8025,1,0,0,253.83,319.0650187
43336,6,34,55,89,165,0.026398811,8025,1,0,0,253.83,309.1333851
43336,6,34,50,83,160,0.026398811,8025,1,395.98,0,253.83,320.8464983
43336,6,34,49,83,159,0.026398811,8025,1,395.98,0,253.83,326.2822793
43336,6,34,29,83,156,0.026398811,8025,1,0,0,0,347.381205
43336,6,34,18,83,153,0.026398811,8025,1,382.16,0,374.19,363.3745305
43336,6,34,14,89,142,0.026398811,8025,1,382.16,0,374.19,368.9632424
43336,6,34,13,89,138,0.026398811,8025,1,413.7,0,355.37,358.8934293
43336,6,34,12,89,137,0.026398811,8025,1,413.7,0,355.37,360.8711929
43336,6,34,11,89,136,0.026398811,8025,1,413.7,0,355.37,347.0145058
43336,6,34,9,72,133,0.026398811,8025,1,413.7,0,355.37,328.7045729
43336,6,34,8,72,128,0.026398811,8025,1,413.7,0,355.37,320.685199
43336,6,34,7,72,118,0.026398811,8025,1,413.7,0,355.37,313.7251655
43336,6,34,7,66,117,0.026398811,8025,1,413.7,0,355.37,300.185878
43336,6,34,7,87,114,0.026398811,8025,1,413.7,0,355.37,298.9544903
43336,6,34,6,72,112,0.026398811,8025,1,430.55,0,420.18,300.2642414
43336,6,34,5,66,110,0.026398811,8025,1,430.55,0,420.18,304.6243241
43336,6,34,5,72,103,0.026398811,8025,1,430.55,0,420.18,304.6214326
43336,6,34,4,66,97,0.026398811,8025,1,430.55,0,420.18,313.2916093
43336,6,34,3,89,89,0.026398811,8025,1,430.55,0,420.18,315.9444175
43336,6,34,2,83,76,0.026398811,8025,1,430.55,0,420.18,326.3756444
43336,6,34,2,89,71,0.026398811,8025,1,430.55,0,420.18,334.4772492
43336,6,34,1,83,69,0.026398811,8025,1,430.55,0,420.18,355.2277859
43336,6,34,1,89,68,0.026398811,8025,1,430.55,0,420.18,357.2766956
43336,6,34,0,89,54,0.026398811,8025,1,0,0,0,361.6776356
43337,7,34,59,66,180,0.026398811,8025,1,408.3,0,329.44,347.420413
43337,7,34,58,66,178,0.026398811,8025,1,408.3,0,329.44,334.9291708
43337,7,34,57,66,174,0.026398811,8025,1,0,0,329.44,310.9493683
43337,7,34,56,66,169,0.026398811,8025,1,0,0,329.44,304.0748469
43337,7,34,53,87,161,0.026398811,8025,1,451.07,0,223.59,304.5790096
43337,7,34,26,83,139,0.026398811,8025,1,0,0,0,325.540292
43337,7,34,25,83,138,0.026398811,8025,1,0,0,0,345.4164058
43337,7,34,24,83,131,0.026398811,8025,1,0,0,0,365.7303728
43337,7,34,21,70,130,0.026398811,8025,1,570.1,0,424.97,382.2713052
43337,7,34,12,83,117,0.026398811,8025,1,438.11,0,482.83,389.6667837
43337,7,34,11,83,116,0.026398811,8025,1,438.11,0,482.83,389.439885
43337,7,34,9,66,113,0.026398811,8025,1,438.11,0,482.83,377.262876
43337,7,34,7,66,102,0.026398811,8025,1,438.11,0,482.83,366.7206078
43337,7,34,6,89,95,0.026398811,8025,1,438.11,0,537.92,364.6517872
43337,7,34,5,89,83,0.026398811,8025,1,438.11,0,537.92,356.3106211
43337,7,34,5,83,74,0.026398811,8025,1,438.11,0,537.92,347.0320549
43337,7,34,4,83,72,0.026398811,8025,1,438.11,0,537.92,359.5678944
43337,7,34,3,83,71,0.026398811,8025,1,438.11,0,537.92,371.9343558
43337,7,34,3,89,69,0.026398811,8025,1,438.11,0,537.92,367.6212565
43337,7,34,2,83,60,0.026398811,8025,1,438.11,0,537.92,371.8141648
43337,7,34,2,87,51,0.026398811,8025,1,438.11,0,537.92,388.8741341
43337,7,34,1,87,47,0.026398811,8025,1,438.11,0,537.92,390.3084036
43337,7,34,1,70,39,0.026398811,8025,1,438.11,0,537.92,387.4628502
43337,7,34,0,70,35,0.026398811,8025,1,0,0,0,388.58138
43338,1,35,58,83,175,0.026398811,8025,1,527.76,580,397.49,382.1100044
43338,1,35,57,83,174,0.026398811,8025,1,527.76,580,397.49,366.6264094
43338,1,35,55,83,165,0.026398811,8025,1,451.07,580,253.83,360.2924639
43338,1,35,55,87,163,0.026398811,8025,1,451.07,580,253.83,350.2360035
43338,1,35,52,87,159,0.026398811,8025,1,451.07,580,253.83,350.7214666
43338,1,35,47,83,158,0.026398811,8025,1,518.69,580,260.31,361.3319466
43338,1,35,42,83,157,0.026398811,8025,1,518.69,580,260.31,367.2752477
43338,1,35,40,83,156,0.026398811,8025,1,476.56,430,293.8,370.718039
43338,1,35,38,70,149,0.026398811,8025,1,476.56,430,293.8,388.8894819
43338,1,35,31,87,145,0.026398811,8025,1,0,430,0,399.4827141
43338,1,35,29,83,142,0.026398811,8025,1,0,430,0,399.6899532
43338,1,35,27,83,139,0.026398811,8025,1,0,430,0,401.6757425
43338,1,35,26,83,138,0.026398811,8025,1,0,430,0,403.2801754
43338,1,35,20,83,131,0.026398811,8025,1,515.66,430,472.03,396.3621584
43338,1,35,18,83,124,0.026398811,8025,1,515.66,430,472.03,385.4018614
43338,1,35,15,70,108,0.026398811,8025,1,515.66,430,472.03,391.2798558
43338,1,35,6,87,95,0.026398811,8025,1,522.79,580,587.6,396.4646552
43338,1,35,5,87,91,0.026398811,8025,1,522.79,580,587.6,401.5596547
43338,1,35,4,87,87,0.026398811,8025,1,522.79,580,587.6,404.2982874
43338,1,35,4,70,77,0.026398811,8025,1,522.79,580,587.6,420.5843004
43338,1,35,3,87,74,0.026398811,8025,1,522.79,580,587.6,421.5121114
43338,1,35,3,70,72,0.026398811,8025,1,522.79,580,587.6,420.2852791
43338,1,35,2,87,62,0.026398811,8025,1,522.79,580,0,420.5088763
43338,1,35,1,65,48,0.026398811,8025,1,522.79,580,0,432.1203936
43338,1,35,1,70,35,0.026398811,8025,1,522.79,580,0,433.8285679
43338,1,35,0,65,33,0.026398811,8025,1,0,580,0,445.8766478
43339,2,35,60,89,178,0.026398811,8025,1,455.82,0,284.08,421.372578
43339,2,35,59,89,174,0.026398811,8025,1,455.82,0,284.08,390.6519722
43339,2,35,56,89,166,0.026398811,8025,1,455.82,0,284.08,359.2633164
43339,2,35,47,83,163,0.026398811,8025,1,448.05,0,228.99,344.5885494
43339,2,35,44,83,162,0.026398811,8025,1,448.05,0,228.99,325.5240546
43339,2,35,42,83,161,0.026398811,8025,1,448.05,0,228.99,339.779525
43339,2,35,39,83,158,0.026398811,8025,1,474.83,0,293.8,365.2441896
43339,2,35,38,83,154,0.026398811,8025,1,474.83,0,293.8,381.7843634
43339,2,35,35,87,152,0.026398811,8025,1,474.83,0,0,390.0351417
43339,2,35,32,87,151,0.026398811,8025,1,0,0,0,395.3822741
43339,2,35,28,83,147,0.026398811,8025,1,0,0,0,399.6956417
43339,2,35,27,83,145,0.026398811,8025,1,0,0,0,397.8381931
43339,2,35,27,87,144,0.026398811,8025,1,0,0,0,392.4544848
43339,2,35,25,83,142,0.026398811,8025,1,563.62,0,424.97,377.1562954
43339,2,35,17,83,124,0.026398811,8025,1,509.18,0,448.26,362.7363294
43339,2,35,14,89,115,0.026398811,8025,1,509.18,0,448.26,351.8120713
43339,2,35,13,89,108,0.026398811,8025,1,486.07,0,550.88,342.5060098
43339,2,35,12,72,105,0.026398811,8025,1,486.07,0,550.88,329.3491702
43339,2,35,11,66,101,0.026398811,8025,1,486.07,0,550.88,328.1094405
43339,2,35,11,72,99,0.026398811,8025,1,486.07,0,550.88,316.7628922
43339,2,35,10,66,85,0.026398811,8025,1,486.07,0,550.88,318.1253188
43339,2,35,10,89,83,0.026398811,8025,1,486.07,0,550.88,321.0044574
43339,2,35,6,89,80,0.026398811,8025,1,593,0,587.6,329.7163738
